Date and time of GPS data in UTC, FileName GPS signal acquisition time
Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCBTep (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCBTep (C) stbd,Error Code stbd
01/18/2022,16:43:54.798,14,0.7,30.3664,-89.6294,16.3769,270.132,270.109,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:43:56.798,14,0.7,30.3664,-89.6295,12.3274,267.107,267.551,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:43:57.799,14,0.7,30.3664,-89.6296,11.5457,258.49,259.759,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:43:58.798,14,0.7,30.3663,-89.6297,11.2687,245.179,246.075,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:43:59.798,14,0.7,30.3663,-89.6297,11.4343,228.996,231.149,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:00.799,14,0.7,30.3663,-89.6297,12.1019,209.369,210.759,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:01.798,14,0.7,30.3662,-89.6298,13.147,193.115,194.768,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:02.799,14,0.7,30.3662,-89.6298,14.5355,182.055,182.238,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:03.798,14,0.7,30.3661,-89.6298,15.8198,179.39,178.599,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:04.799,14,0.8,30.366,-89.6298,17.3783,180.224,179.635,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:06.798,14,0.8,30.3658,-89.6298,19.8155,180.061,179.899,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:07.799,14,0.8,30.3657,-89.6298,20.7739,179.814,179.861,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:08.999,14,0.8,30.3656,-89.6298,22.0555,179.543,179.535,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:09.799,14,0.8,30.3655,-89.6298,23.1809,179.479,179.145,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:10.998,14,0.8,30.3654,-89.6298,24.235,179.735,179.435,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:11.799,13,0.8,30.3653,-89.6298,25.3099,179.929,179.476,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:12.999,14,0.8,30.3652,-89.6298,26.1525,180.387,179.868,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:13.999,14,0.8,30.3651,-89.6298,26.9362,180.624,180.314,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:14.999,14,0.8,30.3649,-89.6298,27.7154,180.322,180.149,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:16.999,14,0.9,30.3647,-89.6298,28.8082,179.295,179.258,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:17.998,14,0.9,30.3645,-89.6298,29.1395,179.599,179.446,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:18.999,14,0.9,30.3644,-89.6298,29.59,179.851,179.556,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:19.999,14,0.9,30.3643,-89.6298,29.6016,179.762,179.59,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:20.999,14,0.9,30.3641,-89.6298,30.0079,179.617,179.577,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:21.999,14,0.9,30.364,-89.6298,30.2072,179.449,179.355,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:22.998,14,0.9,30.3638,-89.6298,30.5199,179.621,179.42,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:23.999,14,0.9,30.3637,-89.6298,30.6864,179.687,179.554,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:24.998,14,0.9,30.3636,-89.6298,30.4392,179.741,179.627,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:26.999,14,0.9,30.3633,-89.6298,29.9586,179.785,180.182,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:27.999,14,0.9,30.3631,-89.6298,29.6464,179.811,179.545,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:28.999,14,0.9,30.363,-89.6298,29.4184,179.748,179.72,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:29.998,13,0.9,30.3629,-89.6298,29.2202,179.709,179.687,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:30.999,14,0.9,30.3627,-89.6298,29.2572,179.558,179.676,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:31.999,14,0.9,30.3626,-89.6298,29.2012,179.414,179.207,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:33.198,14,0.9,30.3624,-89.6298,29.2536,179.266,179.219,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:33.999,14,0.9,30.3623,-89.6297,29.0581,179.22,179.107,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:35.199,15,0.9,30.3622,-89.6297,28.9693,179.521,179.754,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:37.199,15,0.9,30.3619,-89.6297,29.0197,180.104,179.866,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:38.198,15,0.9,30.3618,-89.6297,29.001,179.632,179.555,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:39.198,15,0.9,30.3616,-89.6297,28.8308,178.929,178.876,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:40.198,15,0.9,30.3615,-89.6297,28.7125,179.009,178.84,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:41.198,15,0.9,30.3614,-89.6297,28.6242,179.206,179.16,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:42.199,15,0.9,30.3612,-89.6297,28.663,179.46,179.503,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:43.198,15,0.9,30.3611,-89.6297,28.5066,179.642,179.789,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:44.199,15,0.8,30.361,-89.6297,28.4559,179.903,180.059,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:45.198,15,0.8,30.3608,-89.6297,28.3394,180.035,180.185,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:47.198,15,0.8,30.3606,-89.6297,27.9332,179.916,179.753,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:48.198,14,0.8,30.3604,-89.6297,27.553,179.67,179.503,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:49.199,14,0.8,30.3603,-89.6297,27.1267,179.322,179.24,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:50.198,14,0.8,30.3602,-89.6297,27.1417,178.943,178.826,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:51.199,14,0.8,30.3601,-89.6297,26.5482,178.766,179.127,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:52.198,14,0.8,30.3599,-89.6297,26.6536,179.404,179.377,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:53.198,14,0.8,30.3598,-89.6297,26.7179,179.675,179.337,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:54.199,14,0.9,30.3597,-89.6297,26.7866,179.799,179.659,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:55.198,15,0.9,30.3596,-89.6297,26.8251,179.755,179.834,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:57.198,15,0.9,30.3593,-89.6297,27.2005,179.298,178.984,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:58.198,14,0.9,30.3592,-89.6297,26.8662,179.125,178.765,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:44:59.198,14,0.9,30.3591,-89.6297,26.7744,179.075,179.031,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:00.198,14,0.9,30.3589,-89.6297,26.8316,179.508,179.568,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:01.199,14,0.9,30.3588,-89.6297,26.932,179.488,179.859,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:02.198,14,0.9,30.3587,-89.6297,27.1111,179.567,180.296,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:03.199,14,0.9,30.3586,-89.6297,27.3073,179.785,180.245,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:04.198,14,0.9,30.3584,-89.6297,27.6455,179.7,179.803,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:05.399,14,0.9,30.3583,-89.6297,27.8805,179.741,180.028,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:07.399,14,0.9,30.358,-89.6297,28.3744,179.638,180.204,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:08.399,14,0.9,30.3579,-89.6297,28.4948,179.472,179.949,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:09.398,15,0.9,30.3578,-89.6297,28.6334,179.344,179.611,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:10.399,15,0.9,30.3576,-89.6297,28.55,179.011,178.954,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:11.398,14,0.9,30.3575,-89.6297,28.7225,179.071,179.286,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:12.399,14,0.9,30.3574,-89.6297,28.5136,179.423,179.129,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:13.399,14,0.9,30.3572,-89.6297,28.0542,179.186,179.21,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:14.398,14,0.9,30.3571,-89.6297,27.5454,179.177,179.462,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:15.399,15,0.9,30.357,-89.6297,27.4134,179.188,179.431,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:17.399,15,0.8,30.3567,-89.6297,27.2342,179.408,179.517,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:18.398,15,0.8,30.3566,-89.6297,27.1206,179.734,180.197,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:19.399,15,0.8,30.3565,-89.6297,26.8565,179.993,180.319,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:20.399,15,0.8,30.3563,-89.6297,26.7531,179.44,179.95,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:21.398,15,0.8,30.3562,-89.6297,25.9984,179.161,179.396,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:22.399,15,0.8,30.3561,-89.6297,25.5347,179.051,179.682,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:23.398,15,0.8,30.356,-89.6297,25.1778,178.466,178.854,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:24.598,15,0.8,30.3559,-89.6297,24.8281,177.891,178.443,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:25.399,15,0.8,30.3557,-89.6297,24.5246,177.575,177.656,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:27.399,15,0.7,30.3555,-89.6297,24.0459,180.64,180.838,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:28.599,15,0.7,30.3554,-89.6297,23.6386,181.519,181.767,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:29.598,15,0.7,30.3553,-89.6297,23.5342,180.753,180.767,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:30.598,15,0.7,30.3552,-89.6297,23.4894,179.754,180.142,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:31.598,14,0.7,30.3551,-89.6297,23.4854,179.217,179.284,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:32.598,14,0.7,30.355,-89.6297,23.716,179.058,179.07,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:33.598,14,0.7,30.3549,-89.6297,23.4978,178.961,179.142,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:34.598,14,0.8,30.3547,-89.6297,23.9957,179.052,179.503,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:35.599,14,0.8,30.3546,-89.6297,24.1195,179.226,179.695,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:37.598,14,0.8,30.3544,-89.6297,23.3264,179.484,179.714,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:38.598,14,0.8,30.3543,-89.6297,22.9393,179.618,179.917,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:39.598,14,0.8,30.3542,-89.6297,22.5253,179.659,180.114,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:40.598,14,0.8,30.3541,-89.6297,22.2107,180.01,180.341,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:41.598,14,0.8,30.354,-89.6297,21.9175,181.375,181.591,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:42.599,14,0.8,30.3539,-89.6297,21.4928,183.675,183.843,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:43.598,14,0.8,30.3538,-89.6297,20.4444,186.287,186.447,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:44.598,14,0.8,30.3537,-89.6297,19.2877,188.956,189.122,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:45.598,14,0.8,30.3536,-89.6297,18.4866,191.321,191.543,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:47.599,15,0.8,30.3535,-89.6298,14.8055,194.951,195.177,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:48.598,15,0.8,30.3534,-89.6298,14.0029,196.388,196.724,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:49.598,15,0.8,30.3533,-89.6298,12.0695,197.507,197.886,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:50.598,15,0.8,30.3533,-89.6298,10.0219,198.41,198.994,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:51.799,15,0.8,30.3532,-89.6299,7.72295,199.114,199.42,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:52.598,15,0.8,30.3532,-89.6299,5.45684,199.601,199.997,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:53.798,15,0.8,30.3532,-89.6299,4.7923,199.94,200.317,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:54.799,15,0.8,30.3532,-89.6299,4.78029,200.428,200.196,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:55.798,15,0.8,30.3532,-89.6299,5.34603,200.642,201.322,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:57.798,15,0.8,30.3531,-89.6299,4.09881,201.836,206.504,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:58.799,15,0.8,30.3531,-89.6299,3.09996,201.889,197.253,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:45:59.799,15,0.8,30.3531,-89.6299,2.70769,202.114,204.155,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:00.798,15,0.8,30.3531,-89.6299,2.06046,202.451,198.367,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:01.799,15,0.8,30.3531,-89.6299,1.43455,202.526,192.68,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:02.798,15,0.8,30.3531,-89.6299,1.02448,202.666,204.912,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:03.799,15,0.8,30.3531,-89.6299,0.911584,202.704,196.348,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:04.798,15,0.8,30.3531,-89.6299,0.442624,202.854,197.639,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:05.798,15,0.8,30.353,-89.6299,0.478994,202.95,206.773,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:07.798,15,0.8,30.353,-89.6299,0.68119,203.044,201.073,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:08.799,15,0.8,30.353,-89.6299,0.733948,203.184,205.072,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:09.798,15,0.8,30.353,-89.6299,0.793756,203.289,201.854,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:10.799,15,0.8,30.353,-89.6299,0.683704,203.373,201.166,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:11.798,15,0.8,30.353,-89.6299,0.515591,203.559,207.628,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:12.798,15,0.8,30.353,-89.6299,1.05163,203.533,217.188,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:13.799,15,0.8,30.353,-89.6299,1.27222,203.795,196.968,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:14.798,15,0.8,30.353,-89.6299,1.31281,203.911,209.64,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:15.799,15,0.8,30.353,-89.63,0.927405,204.109,208.821,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:17.999,15,0.8,30.353,-89.63,0.254828,204.231,204.806,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:18.799,15,0.8,30.353,-89.63,0.0556631,204.265,294.775,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:19.999,15,0.8,30.353,-89.63,-0.0166082,204.278,20.556,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:20.999,15,0.8,30.353,-89.63,0.557181,204.299,200.205,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:21.999,15,0.8,30.353,-89.63,2.30975,204.869,213.048,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:22.999,15,0.8,30.353,-89.63,3.43095,205.309,204.431,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:23.998,15,0.8,30.353,-89.63,3.53784,204.091,200.924,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:24.999,15,0.8,30.353,-89.63,3.78731,200.883,204.21,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:25.999,15,0.8,30.3529,-89.63,4.31413,196.138,194.775,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:27.999,15,0.8,30.3529,-89.63,4.46802,186.071,185.492,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:28.998,15,0.8,30.3529,-89.63,4.3805,183.825,185.27,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:29.999,15,0.8,30.3529,-89.63,4.2794,183.883,183.672,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:30.998,15,0.8,30.3528,-89.63,4.08711,185.345,178.637,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:31.999,15,0.8,30.3528,-89.63,4.02894,188.304,191.917,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:32.999,15,0.8,30.3528,-89.63,3.89987,192.296,187.302,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:33.999,15,0.8,30.3528,-89.63,4.55992,196.784,194.315,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:34.999,15,0.8,30.3528,-89.63,4.69933,201.51,202.778,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:35.998,15,0.8,30.3527,-89.63,4.42266,206.446,203.658,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:37.999,15,0.8,30.3527,-89.63,3.72937,213.257,210.856,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:38.999,15,0.8,30.3527,-89.6301,3.49975,215.838,214.431,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:39.999,15,0.8,30.3527,-89.6301,2.80501,218.367,217.878,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:40.999,15,0.7,30.3527,-89.6301,2.33396,220.779,219.085,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:41.999,15,0.7,30.3527,-89.6301,1.94266,223.004,219.152,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:43.199,15,0.7,30.3527,-89.6301,1.65571,225.125,231.435,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:43.999,15,0.7,30.3527,-89.6301,1.45948,227.024,220.138,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:45.198,15,0.7,30.3527,-89.6301,1.05425,228.73,224.776,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:45.999,15,0.7,30.3527,-89.6301,1.27045,230.019,228.039,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:48.199,15,0.7,30.3526,-89.6301,3.17434,235.713,232.814,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:49.198,15,0.7,30.3526,-89.6301,3.37956,241.47,240.088,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:50.199,15,0.7,30.3526,-89.6302,4.10181,249.26,247.251,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:51.198,15,0.7,30.3526,-89.6302,4.8814,259.178,256.036,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:52.198,15,0.7,30.3526,-89.6302,5.64169,271.241,266.523,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:53.198,15,0.7,30.3526,-89.6302,5.12351,283.846,278.905,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:54.198,15,0.7,30.3526,-89.6303,4.36056,294.916,293.514,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:55.199,15,0.7,30.3526,-89.6303,5.28402,303.982,298.979,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:56.198,15,0.7,30.3526,-89.6303,4.73326,313.358,307.609,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:58.198,15,0.8,30.3527,-89.6303,3.45849,329.123,326.462,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:46:59.198,15,0.8,30.3527,-89.6303,2.9786,334.328,332.565,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:00.199,15,0.8,30.3527,-89.6304,3.81645,338.196,338.204,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:01.198,15,0.8,30.3527,-89.6304,2.77911,341.159,340.298,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:02.199,15,0.8,30.3527,-89.6304,1.54062,343.977,337.836,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:03.198,15,0.8,30.3527,-89.6304,0.100329,344.21,35.5377,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:04.198,15,0.8,30.3527,-89.6304,-0.119763,344.282,125.754,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:05.198,15,0.8,30.3527,-89.6304,-0.0730687,344.282,241.39,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:06.198,15,0.8,30.3527,-89.6304,-0.0358426,344.243,257.471,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:08.198,15,0.8,30.3527,-89.6304,-0.0377425,344.267,124.509,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:09.199,15,0.8,30.3527,-89.6304,-0.0363139,344.247,195.524,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:10.198,15,0.8,30.3527,-89.6304,-0.021992,344.232,135,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:11.399,15,0.8,30.3527,-89.6304,-0.0278316,344.234,114.775,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:12.399,15,0.8,30.3527,-89.6304,-0.0198234,344.232,101.31,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:13.399,15,0.8,30.3527,-89.6304,-0.0214704,344.229,185.194,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:14.399,15,0.8,30.3527,-89.6304,0.0237276,344.219,304.992,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:15.398,15,0.8,30.3527,-89.6304,0.03439,344.209,312.709,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:16.399,15,0.8,30.3527,-89.6304,0.02749,344.21,315,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:18.399,15,0.8,30.3527,-89.6304,0.0130397,344.2,296.565,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:19.399,15,0.8,30.3527,-89.6304,-0.0118239,344.207,189.462,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:20.398,15,0.8,30.3527,-89.6304,-0.0194384,344.186,216.87,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:21.399,15,0.8,30.3527,-89.6304,-0.0276272,344.176,219.289,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:22.398,15,0.8,30.3527,-89.6304,-0.0253446,344.194,184.399,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:23.399,15,0.8,30.3527,-89.6304,0.0221632,344.191,52.125,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:24.398,15,0.8,30.3527,-89.6304,-0.0184409,344.185,108.435,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:25.399,15,0.8,30.3527,-89.6304,-0.0122939,344.181,108.435,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:26.399,15,0.8,30.3527,-89.6304,-0.0332164,344.179,110.556,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:28.399,15,0.8,30.3527,-89.6304,0.0113344,344.178,30.9638,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:29.398,15,0.8,30.3527,-89.6304,0.029735,344.171,78.6901,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:30.598,15,0.8,30.3527,-89.6304,-0.0316434,344.169,79.3803,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:31.399,15,0.8,30.3527,-89.6304,0.0357371,344.165,67.6199,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:32.598,15,0.8,30.3527,-89.6304,0.0614696,344.161,55.3048,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:33.399,15,0.8,30.3527,-89.6304,0.0583152,344.156,53.1301,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:34.599,15,0.8,30.3527,-89.6304,0.0313435,344.156,60.2551,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:35.399,15,0.8,30.3527,-89.6304,0.0234875,344.157,65.556,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,16:47:36.599,15,0.8,30.3527,-89.6304,0.0261517,344.158,48.0128,0,0,0,0,0,0,0,0,0,0,0,0
